Date	Time	AbC	AC	CdE	CE	AbcdE	AE	speed	cog	lon	lat	segment	class
2017-03-20T11:23:12	1490008992000	12.3422477405	12.3404092653	12.4155022626	12.4150508094	24.7577500031	24.7552238092	11.053	144.74	19.2846533333	45.6819833333	13	line
2017-03-20T11:23:10	1490008990000	12.4155022633	12.41505081	12.3422477407	12.3404092656	24.757750004	24.7552238101	10.981	146.45	19.2846083333	45.68203	13	line
2017-03-20T11:23:08	1490008988000	12.4155022626	12.4150508094	12.4942234421	12.4937471008	24.9097257047	24.9078869228	11.124	145.84	19.2845633333	45.682075	13	line
2017-03-20T11:23:06	1490008986000	12.3422477407	12.3404092656	12.1883999195	12.1879570865	24.5306476602	24.5281408003	10.957	146.11	19.28452	45.6821216667	13	line
2017-03-20T11:23:04	1490008984000	12.4942234421	12.4937471008	9.76540078078	9.76540078078	22.2596242228	22.2573324021	11.078	146.57	19.284475	45.6821683333	13	line
2017-03-20T11:18:54.500000	1490008734500	11.8093218747	11.8093218747	12.5674779649	12.5674779649	24.3767998396	24.3759141736	11.335	145.2	19.28605	45.6812083333	14	line
2017-03-20T11:18:52.500000	1490008732500	12.6426046075	12.6421448436	12.6426046073	12.6421448435	25.2852092148	25.2842896871	11.24	145.8	19.286005	45.681255	14	line
2017-03-20T11:18:50.500000	1490008730500	12.5674779649	12.5674779649	12.6426046073	12.6421448435	25.2100825722	25.2093908744	11.208	145.33	19.28596	45.6813016667	14	line
2017-03-20T11:18:48.500000	1490008728500	12.6426046073	12.6421448435	12.5674779649	12.5674779649	25.2100825722	25.2093908744	11.407	145.98	19.2859133333	45.6813483333	14	line
2017-03-20T11:18:46.500000	1490008726500	12.6426046073	12.6421448435	12.6426046075	12.6421448436	25.2852092148	25.2842896871	11.272	145.2	19.2858683333	45.681395	14	line
2017-03-20T11:18:44.500000	1490008724500	12.5674779649	12.5674779649	12.8696750669	12.8692391695	25.4371530318	25.43647491	11.352	145.68	19.2858233333	45.6814416667	14	line
2017-03-20T11:18:42.500000	1490008722500	12.6426046075	12.6421448436	12.7945484251	12.7945478592	25.4371530325	25.4364749108	11.373	145.75	19.2857766667	45.6814883333	14	line
2017-03-20T11:18:40.500000	1490008720500	12.8696750669	12.8692391695	12.6426046074	12.6421448435	25.5122796743	25.5113839417	11.381	144.91	19.28573	45.6815366667	14	line
2017-03-20T11:18:38.500000	1490008718500	12.7945484251	12.7945478592	12.6426046075	12.6421448436	25.4371530325	25.4364749108	11.335	145.84	19.285685	45.6815833333	14	line
2017-03-20T11:18:36.500000	1490008716500	12.6426046074	12.6421448435	12.6426046076	12.6421448438	25.285209215	25.2842896873	11.329	145.71	19.2856383333	45.68163	14	line
2017-03-20T11:18:34.500000	1490008714500	12.6426046075	12.6421448436	12.7177312493	12.7177312493	25.3603358568	25.3596482572	11.41	145.52	19.2855933333	45.6816766667	14	line
2017-03-20T11:18:32.500000	1490008712500	12.6426046076	12.6421448438	12.6426046081	12.6421448443	25.2852092157	25.284289688	11.42	145.18	19.2855466667	45.6817233333	14	line
2017-03-20T11:18:30.500000	1490008710500	12.7177312493	12.7177312493	12.6426046074	12.6421448435	25.3603358567	25.3596482571	11.415	147	19.2855	45.68177	14	line
2017-03-20T11:18:28.500000	1490008708500	12.6426046081	12.6421448443	12.6426046066	12.6421448427	25.2852092147	25.284289687	11.348	145.22	19.285455	45.6818166667	14	line
2017-03-20T11:18:26.500000	1490008706500	12.6426046074	12.6421448435	12.6426046073	12.6421448435	25.2852092147	25.284289687	11.221	146.06	19.2854083333	45.6818633333	14	line
2017-03-20T11:18:24.500000	1490008704500	12.6426046066	12.6421448427	12.7963218891	12.7945478585	25.4389264957	25.4364749092	11.25	145.21	19.2853633333	45.68191	14	line
2017-03-20T11:18:22.500000	1490008702500	12.6426046073	12.6421448435	12.6461853918	12.6421448436	25.2887899991	25.2842896871	11.282	146.78	19.2853166667	45.6819566667	14	line
2017-03-20T11:18:20.500000	1490008700500	12.7963218891	12.7945478585	12.49246811	12.4906289067	25.2887899991	25.2842896871	11.341	144.73	19.2852716667	45.682005	14	line
2017-03-20T11:18:18.500000	1490008698500	12.6461853918	12.6421448436	12.5674779649	12.5674779649	25.2136633566	25.2093908745	11.197	146.06	19.285225	45.68205	14	line
2017-03-20T11:18:16.500000	1490008696500	12.49246811	12.4906289067	12.5674779649	12.5674779649	25.0599460749	25.0571955791	11.399	146.94	19.28518	45.6820966667	14	line
2017-03-20T11:18:14.500000	1490008694500	12.5674779649	12.5674779649	12.6426046073	12.6421448435	25.2100825722	25.2093908744	11.202	143.97	19.285135	45.6821433333	14	line
2017-03-20T11:18:12.500000	1490008692500	12.5674779649	12.5674779649	12.6426046066	12.6421448427	25.2100825714	25.2093908736	11.334	145.72	19.28509	45.68219	14	line
2017-03-20T11:18:10.500000	1490008690500	12.6426046073	12.6421448435	12.6426046073	12.6421448435	25.2852092147	25.284289687	11.231	145.76	19.2850433333	45.6822366667	14	line
2017-03-20T11:18:08.500000	1490008688500	12.6426046066	12.6421448427	12.6426046082	12.6421448444	25.2852092148	25.2842896871	11.22	144.53	19.2849983333	45.6822833333	14	line
2017-03-20T11:18:06.500000	1490008686500	12.6426046073	12.6421448435	12.6426046076	12.6421448438	25.285209215	25.2842896873	11.324	144.75	19.2849516667	45.68233	14	line
2017-03-20T11:18:04.500000	1490008684500	12.6426046082	12.6421448444	12.490628906	12.490628906	25.1332335143	25.1325479612	11.397	147.28	19.2849066667	45.6823766667	14	line
2017-03-20T11:18:02.500000	1490008682500	12.6426046076	12.6421448438	12.4155022633	12.41505081	25.0581068709	25.0571955784	11.326	145.16	19.28486	45.6824233333	14	line
2017-03-20T11:18:00.500000	1490008680500	12.490628906	12.490628906	12.5674779647	12.5674779647	25.0581068708	25.0571955783	11.305	145.05	19.284815	45.6824683333	14	line
2017-03-20T11:17:58.500000	1490008678500	12.4155022633	12.41505081	12.6426046075	12.6421448436	25.0581068708	25.0571955783	11.321	146.07	19.28477	45.682515	14	line
2017-03-20T11:17:56.500000	1490008676500	12.5674779647	12.5674779647	12.6426046068	12.642144843	25.2100825716	25.2093908737	11.227	146.53	19.284725	45.6825616667	14	line
2017-03-20T11:17:54.500000	1490008674500	12.6426046075	12.6421448436	12.5674779649	12.5674779649	25.2100825723	25.2093908745	11.206	144.3	19.2846783333	45.6826083333	14	line
2017-03-20T11:17:52.500000	1490008672500	12.6426046068	12.642144843	12.6426046081	12.6421448443	25.285209215	25.2842896873	11.289	146.64	19.2846333333	45.682655	14	line
2017-03-20T11:17:50.500000	1490008670500	12.5674779649	12.5674779649	10.3720984654	10.3712208892	22.9395764303	22.9385704502	11.24	145.1	19.2845883333	45.6827016667	14	line
2017-03-20T11:17:48.500000	1490008668500	12.6426046081	12.6421448443	4.77812659382	4.76914921842	17.4207312019	17.4111696202	10.447	145	19.2845416667	45.6827483333	14	line
2017-03-20T11:17:46.500000	1490008666500	10.3720984654	10.3712208892	0.764893753379	0.764893753379	11.1369922188	11.1280148434	3.001	147.3	19.2845133333	45.6827783333	14	line
2017-03-20T11:17:44.500000	1490008664500	4.77812659382	4.76914921842	0.0	0.0	4.77812659382	4.76914921842	0.035	0	19.2845066667	45.6827833333	14	line
2017-03-20T11:16:54.500000	1490008614500	0.185219999403	0.185219999403	1.92929424601	1.58971640656	2.11451424541	1.74407424661	0.332	0	19.284505	45.6827866667	14	line
2017-03-20T11:16:52.500000	1490008612500	0.370439998806	0.0	5.83191643372	5.82960551386	6.20235643253	5.82960551386	1.45	145.3	19.284505	45.682785	14	line
2017-03-20T11:16:50.500000	1490008610500	1.92929424601	1.58971640656	9.99250312485	9.99250312485	11.9217973709	11.5822195314	5.371	146.08	19.2844933333	45.6827983333	14	line
2017-03-20T11:16:48.500000	1490008608500	5.83191643372	5.82960551386	12.1883999201	12.1879570871	18.0203163538	18.0173811849	9.479	145.84	19.2844633333	45.6828283333	14	line
2017-03-20T11:16:46.500000	1490008606500	9.99250312485	9.99250312485	12.7945484251	12.7945478592	22.7870515499	22.7862635221	11.437	145.33	19.28442	45.6828716667	14	line
2017-03-20T11:16:44.500000	1490008604500	12.1883999201	12.1879570871	12.7945484252	12.7945478593	24.9829483453	24.9823071717	11.42	145.64	19.284375	45.6829183333	14	line
2017-03-20T11:16:42.500000	1490008602500	12.7945484251	12.7945478592	12.6426046069	12.642144843	25.4371530319	25.4364749101	11.319	145.74	19.2843283333	45.6829666667	14	line
2017-03-20T11:16:40.500000	1490008600500	12.7945484252	12.7945478593	12.6426046074	12.6421448435	25.4371530325	25.4364749108	11.299	145.86	19.2842833333	45.6830133333	14	line
2017-03-20T11:16:38.500000	1490008598500	12.6426046069	12.642144843	12.5674779654	12.5674779654	25.2100825722	25.2093908744	11.328	146.09	19.2842366667	45.68306	14	line
2017-03-20T11:16:36.500000	1490008596500	12.6426046074	12.6421448435	12.6426046067	12.6421448429	25.2852092141	25.2842896864	11.311	145.84	19.2841916667	45.6831066667	14	line
2017-03-20T11:16:34.500000	1490008594500	12.5674779654	12.5674779654	12.6426046076	12.6421448438	25.210082573	25.2093908751	11.433	145.5	19.2841466667	45.6831533333	14	line
2017-03-20T11:16:32.500000	1490008592500	12.6426046067	12.6421448429	11.961297576	11.9608636906	24.6039021828	24.6030078169	11.293	145.31	19.2841	45.6832	14	line
2017-03-20T11:16:30.500000	1490008590500	12.6426046076	12.6421448438	12.795980236	12.7945478584	25.4385848436	25.4364749101	11.467	145.52	19.284055	45.6832466667	14	line
2017-03-20T11:16:28.750000	1490008588750	11.961297576	11.9608636906	12.6459577687	12.6421448444	24.6072553447	24.6030078184	11.477	144.45	19.2840133333	45.6832883333	14	line
2017-03-20T11:16:26.500000	1490008586500	12.795980236	12.7945478584	12.0383455675	12.0364242188	24.8343258035	24.8301016203	11.339	143.87	19.2839633333	45.6833416667	14	line
2017-03-20T11:16:24.750000	1490008584750	12.6459577687	12.6421448444	12.6425727228	12.6421448427	25.2885304915	25.2842896871	11.276	146.75	19.2839216667	45.6833816667	14	line
2017-03-20T11:16:22.750000	1490008582750	12.0383455675	12.0364242188	12.4155022633	12.41505081	24.4538478308	24.4512472966	11.282	143.34	19.283875	45.68343	14	line
2017-03-20T11:16:20.750000	1490008580750	12.6425727228	12.6421448427	12.5674779649	12.5674779649	25.2100506877	25.2093908736	11.166	146.04	19.28383	45.683475	14	line
2017-03-20T11:16:18.750000	1490008578750	12.4155022633	12.41505081	12.4924681102	12.4906289068	24.9079703734	24.9054477008	11.387	146.62	19.283785	45.6835216667	14	line
2017-03-20T11:16:16.750000	1490008576750	12.5674779649	12.5674779649	12.4192135866	12.4150508109	24.9866915514	24.9823071717	11.215	145.98	19.28374	45.6835683333	14	line
2017-03-20T11:16:14.750000	1490008574750	12.4924681102	12.4906289068	12.4942234404	12.4937470991	24.9866915505	24.9823071708	11.126	145.19	19.2836933333	45.6836133333	14	line
2017-03-20T11:16:12.750000	1490008572750	12.4192135866	12.4150508109	12.7195378083	12.7177312501	25.1387513949	25.1325479612	11.304	146.15	19.28365	45.68366	14	line
2017-03-17T14:54:39.750000	1489762479750	4.32541483672	4.32364119547	4.32541483672	4.32364119547	8.65082967344	8.64728239094	3.899	164.09	19.2800366667	45.6804916667	15	line
2017-03-17T14:54:37.750000	1489762477750	4.32541483672	4.32364119547	4.42470009245	4.42118788593	8.75011492917	8.73946042195	3.857	162.37	19.2800266667	45.68051	15	line
2017-03-17T14:54:35.750000	1489762475750	4.32541483672	4.32364119547	4.42470009157	4.42118788503	8.75011492829	8.73946042106	3.981	161.8	19.2800183333	45.6805283333	15	line
2017-03-17T14:54:33.750000	1489762473750	4.42470009245	4.42118788593	4.3254148367	4.32364119547	8.75011492916	8.73946042195	3.97	157.47	19.2800116667	45.6805483333	15	line
2017-03-17T14:54:31.750000	1489762471750	4.42470009157	4.42118788503	6.68329497774	6.68199093879	11.1079950693	11.0966442003	3.876	161.02	19.2800033333	45.6805666667	15	line
2017-03-17T14:54:29.750000	1489762469750	4.3254148367	4.32364119547	6.68329497774	6.68199093879	11.0087098144	11.0056321343	3.853	161.52	19.2799933333	45.680585	15	line
2017-03-17T14:54:25.500000	1489762465500	6.68329497774	6.68199093879	4.32541483759	4.32364119635	11.0087098153	11.0056321351	3.974	161.85	19.279975	45.6806233333	15	line
2017-03-17T14:54:23.500000	1489762463500	6.68329497774	6.68199093879	4.28149782655	4.28149782655	10.9647928043	10.9623967379	3.917	158.3	19.279965	45.6806416667	15	line
2017-03-17T14:54:21.500000	1489762461500	4.32541483759	4.32364119635	4.32541483667	4.32364119547	8.65082967426	8.64728239182	3.856	159.75	19.2799566667	45.68066	15	line
2017-03-17T14:54:19.500000	1489762459500	4.28149782655	4.28149782655	4.50239201254	4.49862905428	8.78388983909	8.77987463115	3.976	162.15	19.2799483333	45.6806783333	15	line
2017-03-17T14:54:17.500000	1489762457500	4.32541483667	4.32364119547	4.45847500153	4.45814017406	8.7838898382	8.77987463027	3.896	162.2	19.2799383333	45.6806966667	15	line
2017-03-17T14:54:15.500000	1489762455500	4.50239201254	4.49862905428	4.28149782647	4.28149782647	8.78388983902	8.77987463108	4.001	159.3	19.27993	45.6807166667	15	line
2017-03-17T14:54:13.500000	1489762453500	4.45847500153	4.45814017406	4.3254148367	4.32364119547	8.78388983823	8.77987463027	3.882	160.15	19.2799216667	45.680735	15	line
2017-03-17T14:54:11.500000	1489762451500	4.28149782647	4.28149782647	4.3254148367	4.32364119547	8.60691266317	8.60423875915	3.817	159.23	19.2799133333	45.6807533333	15	line
2017-03-17T14:54:09.500000	1489762449500	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.86	162.82	19.2799033333	45.6807716667	15	line
2017-03-17T14:54:07.500000	1489762447500	4.3254148367	4.32364119547	4.32541483756	4.32364119635	8.65082967426	8.64728239182	3.806	159.87	19.279895	45.68079	15	line
2017-03-17T14:54:05.500000	1489762445500	4.28149782655	4.28149782655	4.50239201254	4.49862905428	8.78388983909	8.77987463115	3.931	161.23	19.2798866667	45.6808083333	15	line
2017-03-17T14:54:03.500000	1489762443500	4.32541483756	4.32364119635	4.45847500153	4.45814017406	8.78388983909	8.77987463115	3.871	160.95	19.2798766667	45.6808266667	15	line
2017-03-17T14:54:01.500000	1489762441500	4.50239201254	4.49862905428	4.3254148367	4.32364119547	8.82780684924	8.82206136126	3.956	163.45	19.2798683333	45.6808466667	15	line
2017-03-17T14:53:59.500000	1489762439500	4.45847500153	4.45814017406	4.3254148367	4.32364119547	8.78388983823	8.77987463027	3.877	161.92	19.27986	45.680865	15	line
2017-03-17T14:53:57.500000	1489762437500	4.3254148367	4.32364119547	4.3254148367	4.32364119547	8.6508296734	8.64728239094	3.963	161.89	19.27985	45.6808833333	15	line
2017-03-17T14:53:55.500000	1489762435500	4.3254148367	4.32364119547	4.50239201258	4.49862905428	8.82780684928	8.82206136126	3.808	160.43	19.2798416667	45.6809016667	15	line
2017-03-17T14:53:53.500000	1489762433500	4.3254148367	4.32364119547	4.33076602403	4.32364119547	8.65618086073	8.64728239094	3.935	161.19	19.2798316667	45.68092	15	line
2017-03-17T14:53:51.500000	1489762431500	4.50239201258	4.49862905428	4.33076602403	4.32364119547	8.83315803661	8.82206136126	3.91	161.25	19.2798233333	45.68094	15	line
2017-03-17T14:53:49.500000	1489762429500	4.33076602403	4.32364119547	4.50239201258	4.49862905428	8.83315803661	8.82206136126	3.993	161.4	19.2798133333	45.6809566667	15	line
2017-03-17T14:53:47.500000	1489762427500	4.33076602403	4.32364119547	4.3254148367	4.32364119547	8.65618086073	8.64728239094	3.941	160.93	19.279805	45.6809766667	15	line
2017-03-17T14:53:45.500000	1489762425500	4.50239201258	4.49862905428	4.32541483757	4.32364119635	8.82780685015	8.82206136214	3.959	160.79	19.279795	45.680995	15	line
2017-03-17T14:53:43.500000	1489762423500	4.3254148367	4.32364119547	4.32541483675	4.32364119555	8.65082967345	8.64728239102	3.963	161.22	19.2797866667	45.6810133333	15	line
2017-03-17T14:53:41.500000	1489762421500	4.32541483757	4.32364119635	4.49909865566	4.4986290534	8.82451349323	8.82206136126	3.948	161.71	19.2797766667	45.6810316667	15	line
2017-03-17T14:53:39.500000	1489762419500	4.32541483675	4.32364119555	4.49909865655	4.49862905428	8.8245134933	8.82206136133	3.965	161.72	19.2797683333	45.68105	15	line
2017-03-17T14:53:37.500000	1489762417500	4.49909865566	4.4986290534	4.32541483669	4.32364119547	8.82451349235	8.82206136038	3.943	161.35	19.2797583333	45.68107	15	line
2017-03-17T14:53:35.500000	1489762415500	4.49909865655	4.49862905428	4.32541483669	4.32364119547	8.82451349324	8.82206136126	3.918	161.55	19.27975	45.6810883333	15	line
2017-03-17T14:53:33.500000	1489762413500	4.32541483669	4.32364119547	4.32541483669	4.32364119547	8.65082967338	8.64728239094	3.857	160.95	19.27974	45.6811066667	15	line
2017-03-17T14:53:31.500000	1489762411500	4.32541483669	4.32364119547	4.32541483669	4.32364119547	8.65082967338	8.64728239094	3.908	160.14	19.2797316667	45.681125	15	line
2017-03-17T14:53:29.500000	1489762409500	4.32541483669	4.32364119547	4.49909865655	4.49862905428	8.82451349324	8.82206136126	3.876	160.84	19.2797216667	45.6811433333	15	line
2017-03-17T14:53:27.500000	1489762407500	4.32541483669	4.32364119547	4.49909865655	4.49862905428	8.82451349324	8.82206136126	3.969	161.55	19.2797133333	45.6811616667	15	line
2017-03-17T14:53:25.500000	1489762405500	4.49909865655	4.49862905428	4.28149782655	4.28149782655	8.78059648309	8.77987463115	3.954	160.74	19.2797033333	45.6811816667	15	line
2017-03-17T14:53:23.500000	1489762403500	4.49909865655	4.49862905428	4.3254148367	4.32364119547	8.82451349325	8.82206136126	3.972	161.77	19.279695	45.6812	15	line
2017-03-17T14:53:21.500000	1489762401500	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.938	161.67	19.2796866667	45.6812183333	15	line
2017-03-17T14:53:19.500000	1489762399500	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.906	161.16	19.2796766667	45.6812366667	15	line
2017-03-17T14:53:17.500000	1489762397500	4.3254148367	4.32364119547	4.49909865655	4.49862905428	8.82451349325	8.82206136126	3.927	160.54	19.2796683333	45.681255	15	line
2017-03-17T14:53:15.500000	1489762395500	4.28149782655	4.28149782655	4.49909865655	4.49862905428	8.78059648309	8.77987463115	3.885	161.36	19.27966	45.6812733333	15	line
2017-03-17T14:53:13.500000	1489762393500	4.49909865655	4.49862905428	4.32541483669	4.32364119547	8.82451349324	8.82206136126	3.972	161.61	19.27965	45.6812933333	15	line
2017-03-17T14:53:11.500000	1489762391500	4.49909865655	4.49862905428	4.32541483669	4.32364119547	8.82451349324	8.82206136126	3.926	161.78	19.2796416667	45.6813116667	15	line
2017-03-17T14:53:09.500000	1489762389500	4.32541483669	4.32364119547	4.28149782655	4.28149782655	8.60691266323	8.60423875922	3.97	161.97	19.2796316667	45.68133	15	line
2017-03-17T14:53:07.500000	1489762387500	4.32541483669	4.32364119547	4.45847500236	4.45814017488	8.78388983905	8.77987463108	3.964	161.54	19.2796233333	45.6813483333	15	line
2017-03-17T14:53:05.500000	1489762385500	4.28149782655	4.28149782655	4.50239201258	4.49862905428	8.78388983913	8.77987463115	3.902	160.27	19.279615	45.6813666667	15	line
2017-03-17T14:53:03.500000	1489762383500	4.45847500236	4.45814017488	4.3254148367	4.32364119547	8.78388983906	8.77987463108	3.82	160.78	19.2796066667	45.6813866667	15	line
2017-03-17T14:53:01.500000	1489762381500	4.50239201258	4.49862905428	4.28149782655	4.28149782655	8.78388983913	8.77987463115	3.893	161.74	19.2795966667	45.681405	15	line
2017-03-17T14:52:59.500000	1489762379500	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.864	161.39	19.2795883333	45.6814233333	15	line
2017-03-17T14:52:57.500000	1489762377500	4.28149782655	4.28149782655	4.28149782647	4.28149782647	8.56299565302	8.56299565302	3.945	160.44	19.27958	45.6814416667	15	line
2017-03-17T14:52:55.500000	1489762375500	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.896	160.27	19.2795716667	45.68146	15	line
2017-03-17T14:52:53.500000	1489762373500	4.28149782647	4.28149782647	4.50239201258	4.49862905428	8.78388983906	8.77987463108	3.882	160.72	19.2795633333	45.6814783333	15	line
2017-03-17T14:52:51.500000	1489762371500	4.3254148367	4.32364119547	4.45847500154	4.45814017406	8.78388983824	8.77987463027	3.781	160.76	19.2795533333	45.6814966667	15	line
2017-03-17T14:52:49.500000	1489762369500	4.50239201258	4.49862905428	4.32541483675	4.32364119555	8.82780684934	8.82206136133	3.913	161.26	19.279545	45.6815166667	15	line
2017-03-17T14:52:47.500000	1489762367500	4.45847500154	4.45814017406	4.32541483757	4.32364119635	8.78388983911	8.77987463115	3.842	159.63	19.2795366667	45.681535	15	line
2017-03-17T14:52:45.500000	1489762365500	4.32541483675	4.32364119555	4.28149782647	4.28149782647	8.60691266323	8.60423875922	3.881	161.87	19.2795266667	45.6815533333	15	line
2017-03-17T14:52:43.500000	1489762363500	4.32541483757	4.32364119635	4.45847500229	4.45814017482	8.78388983986	8.77987463189	3.765	161.37	19.2795183333	45.6815716667	15	line
2017-03-17T14:52:41.500000	1489762361500	4.28149782647	4.28149782647	4.45847500236	4.45814017488	8.73997282884	8.73946042188	3.89	162.1	19.27951	45.68159	15	line
2017-03-17T14:52:39.500000	1489762359500	4.45847500229	4.45814017482	4.32541483686	4.32364119563	8.78388983915	8.77987463115	3.903	160.31	19.2795016667	45.68161	15	line
2017-03-17T14:52:37.500000	1489762357500	4.45847500236	4.45814017488	4.32541483671	4.32364119547	8.78388983908	8.77987463108	3.889	159.6	19.2794933333	45.6816283333	15	line
2017-03-17T14:52:35.500000	1489762355500	4.32541483686	4.32364119563	4.45847500229	4.45814017482	8.78388983914	8.77987463115	3.921	162.41	19.2794833333	45.6816466667	15	line
2017-03-17T14:52:33.500000	1489762353500	4.32541483671	4.32364119547	4.45847500147	4.45814017399	8.78388983819	8.7798746302	3.882	161.55	19.279475	45.681665	15	line
2017-03-17T14:52:31.500000	1489762351500	4.45847500229	4.45814017482	4.32541483668	4.32364119547	8.78388983897	8.77987463101	3.938	160.21	19.2794666667	45.681685	15	line
2017-03-17T14:52:29.500000	1489762349500	4.45847500147	4.45814017399	4.32541483668	4.32364119547	8.78388983815	8.7798746302	3.862	160.7	19.2794583333	45.6817033333	15	line
2017-03-17T14:52:27.500000	1489762347500	4.32541483668	4.32364119547	4.28149782655	4.28149782655	8.60691266323	8.60423875922	3.854	161.44	19.2794483333	45.6817216667	15	line
2017-03-17T14:52:25.500000	1489762345500	4.32541483668	4.32364119547	4.28149782743	4.28149782743	8.60691266411	8.6042387601	3.865	161.38	19.27944	45.68174	15	line
2017-03-17T14:52:23.500000	1489762343500	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.941	162.03	19.2794316667	45.6817583333	15	line
2017-03-17T14:52:21.500000	1489762341500	4.28149782743	4.28149782743	4.3254148367	4.32364119547	8.60691266413	8.6042387601	3.904	161.43	19.2794233333	45.6817766667	15	line
2017-03-17T14:52:19.500000	1489762339500	4.3254148367	4.32364119547	4.28149782647	4.28149782647	8.60691266317	8.60423875915	3.892	161.89	19.2794133333	45.681795	15	line
2017-03-17T14:52:17.500000	1489762337500	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.894	162.04	19.279405	45.6818133333	15	line
2017-03-17T14:52:15.500000	1489762335500	4.28149782647	4.28149782647	4.32541483677	4.32364119555	8.60691266325	8.60423875922	3.939	162.53	19.2793966667	45.6818316667	15	line
2017-03-17T14:52:13.500000	1489762333500	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.834	162.13	19.2793883333	45.68185	15	line
2017-03-17T14:52:11.500000	1489762331500	4.32541483677	4.32364119555	4.28149782647	4.28149782647	8.60691266325	8.60423875922	3.904	161.44	19.2793783333	45.6818683333	15	line
2017-03-17T14:52:09.500000	1489762329500	4.3254148367	4.32364119547	4.49909865655	4.49862905428	8.82451349326	8.82206136126	3.797	160.93	19.27937	45.6818866667	15	line
2017-03-17T14:52:07.500000	1489762327500	4.28149782647	4.28149782647	4.49909865655	4.49862905428	8.78059648303	8.77987463108	3.865	162.67	19.2793616667	45.681905	15	line
2017-03-17T14:52:05.500000	1489762325500	4.49909865655	4.49862905428	4.28149782655	4.28149782655	8.7805964831	8.77987463115	3.934	161.69	19.2793516667	45.681925	15	line
2017-03-17T14:52:03.500000	1489762323500	4.49909865655	4.49862905428	3.93254911739	3.93058290439	8.43164777394	8.42901320498	3.925	161.2	19.2793433333	45.6819433333	15	line
2017-03-17T14:52:01.500000	1489762321500	4.28149782655	4.28149782655	3.9325491182	3.93058290518	8.21404694475	8.21122313867	3.824	161.81	19.279335	45.6819616667	15	line
2017-03-17T14:51:59.750000	1489762319750	3.93254911739	3.93058290439	4.28149782743	4.28149782743	8.21404694482	8.21122313875	3.887	162.9	19.2793266667	45.6819766667	15	line
2017-03-17T14:51:57.750000	1489762317750	3.9325491182	3.93058290518	4.32541483669	4.32364119547	8.25796395489	8.25422410066	3.902	161.51	19.2793183333	45.681995	15	line
2017-03-17T14:51:55.750000	1489762315750	4.28149782743	4.28149782743	4.32541483669	4.32364119547	8.60691266412	8.6042387601	3.93	161.59	19.27931	45.6820133333	15	line
2017-03-17T14:51:53.750000	1489762313750	4.32541483669	4.32364119547	4.28149782655	4.28149782655	8.60691266323	8.60423875922	3.834	161.47	19.2793	45.6820316667	15	line
2017-03-17T14:51:51.750000	1489762311750	4.32541483669	4.32364119547	4.3254148367	4.32364119547	8.65082967339	8.64728239094	3.798	161.34	19.2792916667	45.68205	15	line
2017-03-17T14:51:49.750000	1489762309750	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.85	160.47	19.2792833333	45.6820683333	15	line
2017-03-17T14:51:47.750000	1489762307750	4.3254148367	4.32364119547	4.153788849	4.14954165067	8.4792036857	8.47294705209	3.882	160.27	19.2792733333	45.6820866667	15	line
2017-03-17T14:51:45.750000	1489762305750	4.3254148367	4.32364119547	4.15378884811	4.1495416498	8.47920368481	8.47294705121	3.91	160.04	19.279265	45.682105	15	line
2017-03-17T14:51:43.750000	1489762303750	4.153788849	4.14954165067	4.28149782647	4.28149782647	8.43528667547	8.42901320578	3.898	161.74	19.279255	45.6821216667	15	line
2017-03-17T14:51:41.750000	1489762301750	4.15378884811	4.1495416498	4.10604036636	4.10561156982	8.25982921447	8.25422410073	3.901	162.17	19.2792466667	45.68214	15	line
2017-03-17T14:51:39.750000	1489762299750	4.28149782647	4.28149782647	4.14995737561	4.1495416498	8.43145520208	8.4290132049	3.848	162.29	19.2792383333	45.6821583333	15	line
2017-03-17T14:51:37.750000	1489762297750	4.10604036636	4.10561156982	4.32541483669	4.32364119547	8.43145520304	8.42901320586	3.845	162.07	19.27923	45.682175	15	line
2017-03-17T14:51:35.750000	1489762295750	4.14995737561	4.1495416498	4.28149782647	4.28149782647	8.43145520208	8.4290132049	3.884	161.56	19.27922	45.6821933333	15	line
2017-03-17T14:51:33.750000	1489762293750	4.32541483669	4.32364119547	4.2814978264	4.2814978264	8.60691266309	8.60423875907	3.86	161.18	19.2792116667	45.6822116667	15	line
2017-03-17T14:51:31.750000	1489762291750	4.28149782647	4.28149782647	4.32541483678	4.32364119555	8.60691266326	8.60423875922	3.897	160.35	19.2792033333	45.68223	15	line
2017-03-17T14:51:29.750000	1489762289750	4.2814978264	4.2814978264	4.32541483671	4.32364119547	8.60691266312	8.60423875907	3.818	161.26	19.279195	45.6822483333	15	line
